"","Section","ShrubID","SiteID","Species","StemLength","VertHeight","StemDiameter","CanopyCover","MooseBrowse","HareBrowse","PtarmaginBrowse","TotalTwigs","PropMooseBrowse","PropHareBrowse","PropPtarmaginBrowse","BinaryBrowse","Dist_to_Road","Side_of_Road","GMU","GIS_Veg_Coarse","Observed_Veg","SoilTexture","SoilMoisture","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord"
"259",14,"191-2-A-SAPU","191-2","SAPU",126,110,15,27,2,0,0,22,0.090909091,0,0,1,1628.072852,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.812988,260,1.497492,-149.859771,67.475671
"260",14,"191-3-D-BENA","191-3","BENA",110,71,10,0,0,0,0,16,0,0,0,0,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"261",14,"191-3-A-BENA","191-3","BENA",102,51,9,0,0,1,0,9,0,0.111111111,0,1,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"262",14,"191-3-A-SAPU","191-3","SAPU",109,97,22,14,13,0,0,31,0.419354839,0,0,1,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"263",14,"191-3-B-SAPU","191-3","SAPU",107,89,14,21,6,0,0,14,0.428571429,0,0,1,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"264",14,"191-3-D-ALVI","191-3","ALVI",125,113,13,33,0,0,0,12,0,0,0,0,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"265",14,"191-3-C-ALVI","191-3","ALVI",122,109,16,31,0,0,0,27,0,0,0,0,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"266",14,"191-4-C-ALVI","191-4","ALVI",149,131,18,0,0,0,0,9,0,0,0,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"267",14,"191-4-B-ALVI","191-4","ALVI",141,137,32,29,0,0,0,31,0,0,0,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"268",14,"191-4-A-BENA","191-4","BENA",105,69,11,0,0,0,0,12,0,0,0,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"269",14,"191-4-B-BENA","191-4","BENA",77,59,11,0,0,1,0,12,0,0.083333333,0,1,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"270",14,"191-4-A-SAPU","191-4","SAPU",109,85,19,16,13,0,0,39,0.333333333,0,0,1,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"271",14,"191-4-D-SAPU","191-4","SAPU",114,103,16,7,2,0,0,34,0.058823529,0,0,1,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"272",15,"203-1-D-SAPU","203-1","SAPU",121,103,12,14,0,0,0,16,0,0,0,0,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449
"273",15,"203-1-C-SAPU","203-1","SAPU",102,74,13,0,1,1,0,16,0.0625,0.0625,0,1,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449
"274",15,"203-1-A-BENA","203-1","BENA",97,41,11,0,1,0,0,17,0.058823529,0,0,1,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449
"275",15,"203-1-D-BENA","203-1","BENA",143,46,14,0,2,0,0,26,0.076923077,0,0,1,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449
"276",15,"203-1-D-ALVI","203-1","ALVI",211,191,33,19,2,0,0,53,0.037735849,0,0,1,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449
"277",15,"203-2-A-SAPU","203-2","SAPU",122,97,14,32,1,0,0,16,0.0625,0,0,1,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447
"278",15,"203-2-B-SAPU","203-2","SAPU",129,107,22,18,2,0,0,35,0.057142857,0,0,1,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447
"279",15,"203-2-B-BENA","203-2","BENA",146,44,15,0,0,0,0,20,0,0,0,0,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447
"280",15,"203-2-C-BENA","203-2","BENA",118,35,14,0,0,0,0,38,0,0,0,0,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447
"281",15,"203-2-C-ALVI","203-2","ALVI",120,109,16,6,0,0,0,19,0,0,0,0,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447
"282",15,"203-2-D-ALVI","203-2","ALVI",186,165,25,0,1,0,0,29,0.034482759,0,0,1,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447
"283",15,"203-3-D-SAPU","203-3","SAPU",117,104,18,17,2,3,0,39,0.051282051,0.076923077,0,1,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701
"284",15,"203-3-B-SAPU","203-3","SAPU",63,60,8,18,1,0,0,11,0.090909091,0,0,1,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701
"285",15,"203-3-C-BENA","203-3","BENA",162,69,22,0,0,1,0,37,0,0.027027027,0,1,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701
"286",15,"203-3-B-BENA","203-3","BENA",108,53,11,7,0,0,0,21,0,0,0,0,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701
"287",15,"203-3-C-ALVI","203-3","ALVI",159,147,24,23,0,1,0,21,0,0.047619048,0,1,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701
"288",15,"203-3-A-ALVI","203-3","ALVI",93,91,16,15,0,0,0,15,0,0,0,0,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701
"289",15,"203-4-A-BENA","203-4","BENA",85,42,10,0,0,0,0,10,0,0,0,0,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712
"290",15,"203-4-B-BENA","203-4","BENA",99,36,12,0,0,0,0,12,0,0,0,0,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712
"291",15,"203-4-B-SAPU","203-4","SAPU",76,69,15,0,3,0,0,18,0.166666667,0,0,1,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712
"292",15,"203-4-C-SAPU","203-4","SAPU",75,68,9,10,1,0,0,9,0.111111111,0,0,1,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712
"293",15,"203-4-A-ALVI","203-4","ALVI",128,116,14,18,0,0,0,12,0,0,0,0,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712
"294",16,"209-1-C-ALVI","209-1","ALVI",139,102,22,23,0,1,0,22,0,0.045454545,0,1,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886
"295",16,"209-1-A-ALVI","209-1","ALVI",144,128,24,8,0,0,0,19,0,0,0,0,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886
"296",16,"209-1-D-BENA","209-1","BENA",76,39,10,0,0,0,0,6,0,0,0,0,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886
"297",16,"209-1-C-BENA","209-1","BENA",58,59,14,0,0,0,0,9,0,0,0,0,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886
"298",16,"209-1-C-SAPU","209-1","SAPU",64,53,15,0,0,0,0,11,0,0,0,0,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886
"299",16,"209-1-D-SAPU","209-1","SAPU",53,47,13,0,1,0,0,9,0.111111111,0,0,1,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886
"300",16,"209-2-C-ALVI","209-2","ALVI",98,94,15,8,0,0,0,5,0,0,0,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656
"301",16,"209-2-B-ALVI","209-2","ALVI",157,139,19,18,0,0,0,13,0,0,0,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656
"302",16,"209-2-B-BENA","209-2","BENA",104,57,18,0,0,0,0,18,0,0,0,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656
"303",16,"209-2-D-BENA","209-2","BENA",86,47,10,0,0,0,0,6,0,0,0,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656
"304",16,"209-2-A-SAPU","209-2","SAPU",55,46,9,0,0,0,0,10,0,0,0,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656
"305",16,"209-2-D-SAPU","209-2","SAPU",53,41,8,0,0,0,0,11,0,0,0,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656
"306",16,"209-3-D-ALVI","209-3","ALVI",121,102,19,20,0,0,0,25,0,0,0,0,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251
"307",16,"209-3-B-ALVI","209-3","ALVI",127,63,33,12,0,0,0,35,0,0,0,0,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251
"308",16,"209-3-D-BENA","209-3","BENA",84,39,10,0,0,0,0,8,0,0,0,0,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251
"309",16,"209-3-A-BENA","209-3","BENA",67,52,13,0,0,0,0,10,0,0,0,0,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251
"310",16,"209-3-B-SAPU","209-3","SAPU",59,53,15,0,0,1,0,17,0,0.058823529,0,1,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251
"311",16,"209-3-A-SAPU","209-3","SAPU",74,55,12,0,0,0,0,9,0,0,0,0,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251
"312",16,"209-4-B-ALVI","209-4","ALVI",119,92,26,0,0,0,0,19,0,0,0,0,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444
"313",16,"209-4-D-ALVI","209-4","ALVI",124,111,18,16,0,0,0,16,0,0,0,0,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444
"314",16,"209-4-C-BENA","209-4","BENA",57,38,10,0,0,0,0,7,0,0,0,0,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444
"315",16,"209-4-D-BENA","209-4","BENA",71,50,9,0,0,0,0,8,0,0,0,0,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444
"316",16,"209-4-A-SAPU","209-4","SAPU",62,59,8,0,0,0,0,9,0,0,0,0,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444
"317",16,"209-4-B-SAPU","209-4","SAPU",67,54,11,11,0,0,2,16,0,0,0.125,1,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444
"318",17,"222-1-C-SAGL","222-1","SAGL",74,60,14,0,0,7,0,25,0,0.28,0,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"319",17,"222-1-A-SAGL","222-1","SAGL",78,49,13,0,1,11,0,27,0.037037037,0.407407407,0,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"320",17,"222-1-B-ALVI","222-1","ALVI",88,88,53,16,2,7,0,23,0.086956522,0.304347826,0,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"321",17,"222-1-D-ALVI","222-1","ALVI",198,192,39,27,1,3,0,23,0.043478261,0.130434783,0,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"322",17,"222-1-B-BENA","222-1","BENA",63,58,19,0,0,2,0,9,0,0.222222222,0,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"323",17,"222-1-D-BENA","222-1","BENA",78,38,9,0,0,2,0,9,0,0.222222222,0,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198
"324",17,"222-2-B-SAGL","222-2","SAGL",106,74,19,0,0,10,0,21,0,0.476190476,0,1,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"325",17,"222-2-C-SAGL","222-2","SAGL",67,53,14,0,0,8,0,18,0,0.444444444,0,1,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"326",17,"222-2-A-BENA","222-2","BENA",81,59,12,0,0,0,0,9,0,0,0,0,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"327",17,"222-2-D-BENA","222-2","BENA",62,59,8,0,0,1,0,6,0,0.166666667,0,1,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"328",17,"222-2-D-ALVI","222-2","ALVI",130,125,22,18,0,3,0,13,0,0.230769231,0,1,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"329",17,"222-2-A-ALVI","222-2","ALVI",210,202,25,29,1,6,0,19,0.052631579,0.315789474,0,1,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375
"330",17,"222-3-B-ALVI","222-3","ALVI",89,89,17,27,0,5,0,11,0,0.454545455,0,1,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"331",17,"222-3-A-ALVI","222-3","ALVI",172,167,20,11,0,5,0,17,0,0.294117647,0,1,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"332",17,"222-3-A-BENA","222-3","BENA",126,65,16,0,0,3,0,21,0,0.142857143,0,1,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"333",17,"222-3-B-BENA","222-3","BENA",70,62,8,0,0,0,0,8,0,0,0,0,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"334",17,"222-3-B-SAGL","222-3","SAGL",90,74,14,0,0,5,0,22,0,0.227272727,0,1,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"335",17,"222-3-D-SAGL","222-3","SAGL",89,75,11,0,1,6,0,18,0.055555556,0.333333333,0,1,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615
"336",17,"222-4-D-ALVI","222-4","ALVI",159,128,24,41,0,6,0,15,0,0.4,0,1,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"337",17,"222-4-A-ALVI","222-4","ALVI",187,182,23,46,1,2,0,28,0.035714286,0.071428571,0,1,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"338",17,"222-4-C-BENA","222-4","BENA",92,74,9,12,0,1,0,11,0,0.090909091,0,1,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"339",17,"222-4-D-BENA","222-4","BENA",107,70,8,0,0,0,0,14,0,0,0,0,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"340",17,"222-4-C-SAGL","222-4","SAGL",71,66,12,8,1,4,0,15,0.066666667,0.266666667,0,1,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"341",17,"222-4-A-SAGL","222-4","SAGL",84,77,12,0,0,2,0,11,0,0.181818182,0,1,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658
"342",18,"235-1-A-ALVI","235-1","ALVI",102,96,32,28,0,9,0,31,0,0.290322581,0,1,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"343",18,"235-1-B-ALVI","235-1","ALVI",121,102,26,14,0,3,0,40,0,0.075,0,1,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"344",18,"235-1-A-BENA","235-1","BENA",59,29,10,0,0,0,0,18,0,0,0,0,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"345",18,"235-1-B-BENA","235-1","BENA",42,18,10,0,0,1,0,10,0,0.1,0,1,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"346",18,"235-1-D-SAPU","235-1","SAPU",57,50,12,0,0,1,3,12,0,0.083333333,0.25,1,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"347",18,"235-1-C-SAPU","235-1","SAPU",53,45,12,20,0,3,5,23,0,0.130434783,0.217391304,1,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859
"348",18,"235-2-B-ALVI","235-2","ALVI",126,105,20,0,0,0,0,23,0,0,0,0,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
"349",18,"235-2-A-ALVI","235-2","ALVI",177,149,21,18,0,2,0,33,0,0.060606061,0,1,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
"350",18,"235-2-A-BENA","235-2","BENA",71,49,9,0,0,0,0,16,0,0,0,0,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
"351",18,"235-2-C-BENA","235-2","BENA",58,33,8,0,0,2,0,9,0,0.222222222,0,1,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
"352",18,"235-2-C-SAPU","235-2","SAPU",57,49,11,12,0,1,1,16,0,0.0625,0.0625,1,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961
